,x,y,z,Activity
3107,-6.669898,-3.3716483,-9.723751,SITTING
3108,-6.552989,-3.4375658,-7.719929,SITTING
3109,-6.3738613,-7.0619392,3.9590728,SITTING
3110,-5.7788754,-7.7243366,7.5076313,SITTING
3111,-6.354583,-7.1032786,4.198915,SITTING
3112,-6.539126,-3.4640498,-7.664496,SITTING
3113,-6.510211,-4.2716227,-5.6735888,SITTING
3114,-6.110263,-7.295621,14.317592,SITTING
3115,-6.420101,-11.681732,2.5328422,SITTING
3116,-4.364626,-13.026086,-8.60327,SITTING
3117,-4.4269533,-12.946494,-8.731443,SITTING
3118,-4.3949256,-10.525522,-0.858294,SITTING
3119,-4.388005,-11.080029,-3.7596416,SITTING
3120,-4.593731,-12.623649,-8.372441,SITTING
3121,-4.6545916,-12.244806,-7.3988414,SITTING
3122,-4.369014,-11.058157,-3.6993327,SITTING
3123,-4.6187496,-12.176759,-7.1813827,SITTING
3124,-4.67574,-12.684471,-9.103125,SITTING
3125,-4.6206613,-12.11217,-7.036294,SITTING
3126,-4.3761673,-11.126824,-3.9268062,SITTING
3127,-4.6579638,-12.259429,-7.488337,SITTING
3128,-4.6607833,-12.123326,-7.130296,SITTING
3129,-4.613354,-12.311712,-7.6462893,SITTING
3130,-19.54544,10.796656,10.496102,LAYING
3131,-20.060844,8.852534,8.24651,LAYING
3132,-20.10749,8.615275,7.9761972,LAYING
3133,-20.075165,8.777091,8.15593,LAYING
3134,-19.786402,10.013688,9.599048,LAYING
3135,-19.613663,10.585644,10.255984,LAYING
3136,-19.933521,9.446392,8.930015,LAYING
3137,-19.559818,10.7439,10.430864,LAYING
3138,-19.560356,10.742471,10.429352,LAYING
3139,-19.550655,10.77133,10.461561,LAYING
3140,-19.625954,10.547458,10.211105,LAYING
3141,-19.563677,10.73311,10.420704,LAYING
3142,-19.637348,10.511999,10.17147,LAYING
3143,-19.604822,10.612736,10.2843,LAYING
3144,-19.578133,10.689715,10.371018,LAYING
3145,-19.64588,10.484408,10.138252,LAYING
3146,-19.565744,10.7270565,10.411939,LAYING
3147,-19.51439,10.878585,10.579414,LAYING
3148,-19.551481,10.76843,10.459018,LAYING
3149,-20.001741,9.126219,8.5154,LAYING
3150,-19.917137,9.518237,9.016383,LAYING
3151,-19.878319,9.679778,9.213185,LAYING
3152,-19.522491,10.858079,10.561547,LAYING
3153,-19.822266,9.889411,9.458733,LAYING
3154,-19.84356,9.813283,9.372307,LAYING
3155,-20.000568,9.153849,8.598866,LAYING
3156,-20.044607,8.941019,8.35391,LAYING
3157,-19.874537,9.697117,9.237711,LAYING
3158,-20.112127,8.592281,7.958455,LAYING
3159,-19.673422,10.407648,10.062919,LAYING
3160,-20.023495,9.040637,8.461359,LAYING
3161,-19.975317,9.266673,8.728134,LAYING
3162,-20.045233,8.934241,8.342986,LAYING
3163,-20.163008,8.328665,7.6559324,LAYING
3164,-19.825562,9.877124,9.444215,LAYING
3165,10.062912,-5.3450403,13.794482,WALKING
3166,10.228356,-5.5967574,13.976483,WALKING
3167,10.400856,-5.6440096,13.956241,WALKING
3168,10.346563,-5.601966,13.933577,WALKING
3169,11.275859,-5.356553,13.310031,WALKING
3170,13.042144,-4.9451914,12.567629,WALKING
3171,13.0345545,-4.947421,12.558402,WALKING
3172,13.084251,-4.945264,12.641478,WALKING
3173,9.898392,-5.9045115,14.423447,WALKING
3174,10.005984,-5.6850023,14.154269,WALKING
3175,9.829179,-5.608229,14.143311,WALKING
3176,10.008477,-5.599774,14.065493,WALKING
3177,9.895705,-5.30315,13.823342,WALKING
3178,10.939866,-5.4081874,13.50267,WALKING
3179,9.928585,-5.6739445,14.16932,WALKING
3180,10.067077,-5.6623974,14.103542,WALKING
3181,10.080787,-5.7623916,14.199732,WALKING
3182,10.141968,-5.664598,14.07529,WALKING
3183,11.092672,-5.375671,13.402267,WALKING
3184,11.423239,-5.3145313,13.2108555,WALKING
3185,11.437473,-5.320459,13.208207,WALKING
3186,10.070097,-5.648061,14.093058,WALKING
3187,11.411039,-5.317861,13.230644,WALKING
3188,9.954212,-5.571027,14.055722,WALKING
3189,9.100428,-5.2351484,14.037008,WALKING
3190,4.839146,17.70583,2.2123666,WALKING_DOWNSTAIRS
3191,5.3952055,18.224354,1.8414708,WALKING_DOWNSTAIRS
3192,5.6004505,18.37017,1.947992,WALKING_DOWNSTAIRS
3193,5.771869,18.900936,2.147244,WALKING_DOWNSTAIRS
3194,5.0020924,18.107353,2.3383172,WALKING_DOWNSTAIRS
3195,5.3015065,18.338135,2.1090264,WALKING_DOWNSTAIRS
3196,6.022355,19.18522,1.6872835,WALKING_DOWNSTAIRS
3197,5.1168146,18.052166,2.1793392,WALKING_DOWNSTAIRS
3198,6.047032,19.103987,1.9572736,WALKING_DOWNSTAIRS
3199,5.023596,18.308079,2.6703033,WALKING_DOWNSTAIRS
3200,4.656242,18.123796,2.7750576,WALKING_DOWNSTAIRS
3201,3.6165755,16.483416,2.5451157,WALKING_DOWNSTAIRS
3202,4.712783,13.677451,1.8111738,WALKING_DOWNSTAIRS
3203,5.7548013,18.753992,1.9397813,WALKING_DOWNSTAIRS
3204,5.3046837,18.360865,2.1813803,WALKING_DOWNSTAIRS
3205,5.0378513,18.390991,2.4448879,WALKING_DOWNSTAIRS
3206,5.7808075,18.920086,1.7952194,WALKING_DOWNSTAIRS
3207,5.3509946,17.784967,2.0817776,WALKING_DOWNSTAIRS
3208,4.7920017,18.061775,2.5931828,WALKING_DOWNSTAIRS
3209,0.56189674,13.281007,0.17255126,WALKING_DOWNSTAIRS
3210,4.7283564,13.475893,1.7541927,WALKING_DOWNSTAIRS
3211,6.0995317,19.040443,1.8820862,WALKING_DOWNSTAIRS
3212,5.5904245,18.21612,1.7590172,WALKING_DOWNSTAIRS
3213,7.864743,1.32159,19.59023,WALKING_UPSTAIRS
3214,7.4436307,1.1628636,19.719894,WALKING_UPSTAIRS
3215,7.8245687,1.3801332,19.558306,WALKING_UPSTAIRS
3216,9.046811,1.9755235,19.170368,WALKING_UPSTAIRS
3217,7.9238777,1.4201378,19.530909,WALKING_UPSTAIRS
3218,7.947872,1.4442633,19.512882,WALKING_UPSTAIRS
3219,7.78542,1.3430357,19.609924,WALKING_UPSTAIRS
3220,7.4840274,1.2120377,19.69163,WALKING_UPSTAIRS
3221,8.313581,1.659271,19.312698,WALKING_UPSTAIRS
3222,8.046374,1.5045872,19.449286,WALKING_UPSTAIRS
3223,8.677795,1.9510754,19.038511,WALKING_UPSTAIRS
3224,8.899004,2.0714183,18.944202,WALKING_UPSTAIRS
3225,8.757231,1.935491,19.10463,WALKING_UPSTAIRS
3226,8.703861,1.9879545,19.001343,WALKING_UPSTAIRS
3227,6.4799523,0.8197514,19.946276,WALKING_UPSTAIRS
3228,7.817228,1.3774008,19.57382,WALKING_UPSTAIRS
3229,7.7773046,1.3339446,19.597458,WALKING_UPSTAIRS
3230,6.5100303,0.8273405,19.933084,WALKING_UPSTAIRS
3231,6.518929,0.8373546,19.920551,WALKING_UPSTAIRS
3232,8.833528,2.0410776,18.975225,WALKING_UPSTAIRS
3233,9.130905,2.3083084,18.651031,WALKING_UPSTAIRS
3234,9.364249,2.5221112,18.394396,WALKING_UPSTAIRS
3235,8.4033165,1.7206346,19.27833,WALKING_UPSTAIRS
3236,8.680656,1.888919,19.13754,WALKING_UPSTAIRS
3237,3.6774614,-18.317183,3.1900668,STANDING
3238,-2.20818,-10.731201,11.408382,STANDING
3239,-0.7185908,-12.362467,10.63067,STANDING
3240,-0.22252263,-15.204403,9.062571,STANDING
3241,0.55089366,-17.819729,7.9262395,STANDING
3242,-2.1163235,-10.912511,11.31974,STANDING
3243,-2.3899424,-10.127332,12.378628,STANDING
3244,-0.21671914,-15.1566,9.09845,STANDING
3245,-2.6957986,-9.775847,13.458278,STANDING
3246,2.3136785,-18.974371,7.1022487,STANDING
3247,4.7382693,-20.035664,5.1005087,STANDING
3248,4.8678308,-20.218185,4.94198,STANDING
3249,2.939978,-19.37121,6.6658654,STANDING
3250,3.100433,-19.425829,6.5696373,STANDING
3251,0.7632376,-17.858961,8.014287,STANDING
3252,2.119253,-18.781721,7.2924657,STANDING
3253,3.0540476,-19.40306,6.5990467,STANDING
3254,-0.23636809,-15.6707735,8.883211,STANDING
3255,-0.11699019,-16.311775,8.636892,STANDING
3256,2.7568376,-19.272331,6.7961564,STANDING
3257,4.005443,-19.70605,5.7606883,STANDING
3258,0.63859224,-17.890484,7.932084,STANDING
3259,2.508305,-19.071445,7.0140505,STANDING
3260,-0.20426534,-14.9570465,9.1796875,STANDING
3261,5.4581246,-21.307405,4.300489,STANDING
3262,4.039203,-19.687275,5.7575006,STANDING
3263,5.011554,-20.567,4.7309227,STANDING
3264,3.1809595,-19.475754,6.4777403,STANDING
3265,0.5386915,-17.693552,8.0669565,STANDING
3266,-1.3181742,-9.376992,13.607653,STANDING
3267,-2.856589,-8.925076,14.898189,STANDING
3268,-0.28620327,-12.271037,11.254012,STANDING
3269,0.8635392,-15.059142,10.523172,STANDING
3270,-2.02319,-9.961449,13.359046,STANDING
3271,2.288105,-16.683731,10.605231,STANDING
3272,-2.5544248,-9.374929,14.365979,STANDING
3273,-2.174103,-9.817907,13.674688,STANDING
3274,-0.15109538,-12.464099,11.179189,STANDING
3275,4.0255923,-17.622982,10.949505,STANDING
3276,3.0655773,-17.128489,10.764632,STANDING
3277,4.333073,-17.786171,11.044058,STANDING
3278,3.028476,-17.102482,10.827251,STANDING
3279,0.4021534,-13.547957,10.800934,STANDING
3280,-6.4990253,-10.191222,11.618933,SITTING
3281,-6.099187,-9.190298,11.114714,SITTING
3282,-5.0358233,-13.088172,7.1275687,SITTING
3283,-10.806083,-23.848196,-1.341372,SITTING
3284,-10.506144,-24.597282,-1.9852042,SITTING
3285,-10.458056,-24.69986,-2.120058,SITTING
3286,-10.650827,-24.265688,-1.6360241,SITTING
3287,-10.601441,-24.377398,-1.7386775,SITTING
3288,-10.463869,-24.701479,-2.117891,SITTING
3289,-10.715928,-24.12215,-1.5189657,SITTING
3290,-11.061722,-22.926178,-0.68945074,SITTING
3291,-7.8483486,-16.97533,4.4543695,SITTING
3292,-7.8171234,-16.946217,4.5321493,SITTING
3293,-10.983903,-23.298376,-0.97069216,SITTING
3294,-11.086274,-22.215214,0.06500868,SITTING
3295,-11.083218,-22.7518,-0.52817214,SITTING
3296,1.5052191,-22.673147,5.8249006,SITTING
3297,-2.8818107,-11.453445,10.829866,SITTING
3298,-2.6354332,-10.64423,12.013434,SITTING
3299,-2.9669712,-9.628795,14.022365,SITTING
3300,-0.038152624,-17.005615,10.242066,SITTING
3301,2.3038669,-19.075548,10.018093,SITTING
3302,0.06596606,-17.020971,10.297404,SITTING
3303,5.773641,-22.245403,5.1644325,SITTING
3304,5.7621007,-22.242218,5.132164,SITTING
3305,3.1744833,-19.955372,9.669991,SITTING
3306,0.39494666,-17.305544,10.346667,SITTING
3307,2.9949942,-19.724453,9.763933,SITTING
3308,0.58666015,-17.493952,10.35007,SITTING
3309,3.1551993,-19.947346,9.667943,SITTING
3310,3.1126676,-19.892118,9.69007,SITTING
3311,3.091166,-19.862885,9.7020035,SITTING
3312,1.5310726,-18.357729,10.2601385,SITTING
3313,-8.485546,7.539967,1.9310704,LAYING
3314,-5.867556,6.0480266,4.9942245,LAYING
3315,-7.5583234,6.473021,3.7915268,LAYING
3316,-7.341792,6.4651117,3.8807366,LAYING
3317,-11.6755905,5.6134386,2.0595977,LAYING
3318,-18.867277,2.9711723,2.856624,LAYING
3319,-10.564843,6.189927,2.8205745,LAYING
3320,-12.10481,5.3225174,1.7550547,LAYING
3321,-16.52509,2.9573834,1.4383638,LAYING
3322,-16.90029,2.8687327,1.6018543,LAYING
3323,-15.9772835,2.982769,1.241306,LAYING
3324,-12.66502,4.9188795,1.3783796,LAYING
3325,-18.891214,2.9690998,2.8541706,LAYING
3326,-14.169091,4.0564346,0.70423347,LAYING
3327,-8.844945,7.2907176,1.9362915,LAYING
3328,-13.189484,4.7645245,0.2893761,LAYING
3329,-17.764688,2.8954444,1.944878,LAYING
3330,-13.108838,4.580343,1.1259086,LAYING
3331,-18.787218,2.8659558,2.8407683,LAYING
3332,-16.874557,2.9313056,1.549198,LAYING
3333,-10.719088,6.1968575,2.666823,LAYING
3334,-10.325013,6.3711495,2.9478774,LAYING
3335,-10.286112,6.394798,2.9810727,LAYING
3336,-10.038251,6.4325123,3.1126537,LAYING
3337,-18.492746,2.8438427,2.6127045,LAYING
3338,-16.085691,3.0135806,1.2509866,LAYING
3339,-12.516303,5.031775,1.3674474,LAYING
3340,-11.196768,6.013421,2.234199,LAYING
3341,-15.894434,3.0097084,1.1645616,LAYING
3342,-17.22578,2.9113824,1.6974959,LAYING
3343,-15.505743,3.1451106,1.1103154,LAYING
3344,-13.222342,4.462269,1.1965629,LAYING
3345,-15.33217,3.1418376,1.1009481,LAYING
3346,-15.750183,3.0287936,1.1576507,LAYING
3347,-18.251143,2.834029,2.4247527,LAYING
3348,14.637792,-2.8828921,11.163383,WALKING
3349,14.1269865,-3.0240846,10.943896,WALKING
3350,14.019973,-2.8353424,10.818084,WALKING
3351,13.999786,-2.8359122,10.749,WALKING
3352,14.298134,-2.714095,10.943917,WALKING
3353,13.542617,-2.7352674,10.527672,WALKING
3354,12.916338,-4.8420377,11.2463455,WALKING
3355,13.142977,-4.662474,11.015886,WALKING
3356,13.3657055,-4.604071,10.722034,WALKING
3357,13.535307,-4.726357,10.549327,WALKING
3358,13.942283,-4.1761484,10.357503,WALKING
3359,13.678483,-4.1500263,10.425604,WALKING
3360,13.745339,-4.711454,10.139534,WALKING
3361,13.949422,-4.7260528,9.751908,WALKING
3362,13.509967,-4.737372,10.437874,WALKING
3363,13.574304,-4.7349534,10.387954,WALKING
3364,13.492372,-4.885079,10.58114,WALKING
3365,13.170337,-4.811155,11.093032,WALKING
3366,13.1453495,-4.9071054,11.0129,WALKING
3367,13.417292,-4.340699,10.477145,WALKING
3368,13.721452,-3.522661,9.826973,WALKING
3369,13.357899,-3.4269497,10.3063,WALKING
3370,13.255094,-4.006857,10.740673,WALKING
3371,13.186859,-3.8433046,10.458757,WALKING
3372,13.118967,-3.11061,10.22651,WALKING
3373,13.107419,-3.084027,10.249758,WALKING
3374,13.235053,-3.077695,9.714342,WALKING
3375,14.098882,-4.160132,8.534504,WALKING
3376,14.275907,-4.526746,8.894779,WALKING
3377,14.212722,-4.316264,8.896244,WALKING
3378,14.071268,-4.171458,9.261145,WALKING
3379,14.1362295,-4.510131,9.260209,WALKING
3380,5.445136,11.386945,0.33337754,WALKING_DOWNSTAIRS
3381,5.426519,11.364856,0.3449798,WALKING_DOWNSTAIRS
3382,6.2492776,10.047073,2.6303213,WALKING_DOWNSTAIRS
3383,5.3575253,11.284464,0.61778253,WALKING_DOWNSTAIRS
3384,6.141415,10.059442,2.620454,WALKING_DOWNSTAIRS
3385,6.5634913,10.053962,2.7205665,WALKING_DOWNSTAIRS
3386,5.4148016,11.4788475,0.42603686,WALKING_DOWNSTAIRS
3387,5.1339264,13.337746,-0.8269757,WALKING_DOWNSTAIRS
3388,5.6898675,9.50611,4.427974,WALKING_UPSTAIRS
3389,6.0503216,9.000357,5.2149124,WALKING_UPSTAIRS
3390,6.207508,8.750666,5.5878096,WALKING_UPSTAIRS
3391,2.895507,11.082655,2.6672382,WALKING_UPSTAIRS
3392,1.3782817,9.424913,14.420974,WALKING_UPSTAIRS
3393,-1.141356,5.8689594,15.204489,WALKING_UPSTAIRS
3394,-1.5365422,5.567611,14.897777,WALKING_UPSTAIRS
3395,-1.5105507,5.572825,14.906893,WALKING_UPSTAIRS
3396,4.6308556,14.947054,1.6354418,WALKING_DOWNSTAIRS
3397,5.876853,17.1182,1.2017821,WALKING_DOWNSTAIRS
3398,4.7634306,13.553012,1.8204085,WALKING_DOWNSTAIRS
3399,4.6939454,13.730621,1.8183099,WALKING_DOWNSTAIRS
3400,5.897625,16.281122,1.0399363,WALKING_DOWNSTAIRS
3401,3.8625777,15.263896,2.0014944,WALKING_DOWNSTAIRS
3402,5.7370424,17.49925,1.4394164,WALKING_DOWNSTAIRS
3403,6.0178533,16.446716,0.9404999,WALKING_DOWNSTAIRS
3404,-1.2483978,7.947817,13.918354,WALKING_UPSTAIRS
3405,-1.3696288,7.6490264,14.087599,WALKING_UPSTAIRS
3406,2.4103305,11.71038,2.3280585,WALKING_UPSTAIRS
3407,2.2974484,11.859702,2.479005,WALKING_UPSTAIRS
3408,1.8114371,11.68765,3.1913311,WALKING_UPSTAIRS
3409,1.7240413,11.6117525,3.279081,WALKING_UPSTAIRS
3410,3.0498104,5.7856307,15.008477,WALKING_UPSTAIRS
3411,-1.444632,5.836977,15.225754,WALKING_UPSTAIRS
3412,3.2200682,16.391031,2.8893843,WALKING_DOWNSTAIRS
3413,4.4238477,17.70233,2.582436,WALKING_DOWNSTAIRS
3414,3.323308,16.08907,2.3941228,WALKING_DOWNSTAIRS
3415,3.6973987,16.448313,2.66697,WALKING_DOWNSTAIRS
3416,4.0218315,16.7756,2.5706935,WALKING_DOWNSTAIRS
3417,4.31858,17.122854,2.4331017,WALKING_DOWNSTAIRS
3418,0.63190985,13.150921,0.15148164,WALKING_DOWNSTAIRS
3419,-1.2856885,7.8296413,14.006087,WALKING_UPSTAIRS
3420,-0.59692883,8.157381,14.347073,WALKING_UPSTAIRS
3421,-1.0875016,7.9516964,14.16596,WALKING_UPSTAIRS
3422,-1.188306,7.811619,14.158377,WALKING_UPSTAIRS
3423,2.1080246,11.848604,2.6022797,WALKING_UPSTAIRS
3424,1.6245273,12.114935,3.3908477,WALKING_UPSTAIRS
3425,1.9005474,11.491858,3.228244,WALKING_UPSTAIRS
3426,-1.5723059,7.2010207,14.271601,WALKING_UPSTAIRS
3427,1.5389209,-17.05968,0.6665643,STANDING
3428,4.813811,-17.816427,-2.086636,STANDING
3429,4.777723,-13.518792,-0.015164269,STANDING
3430,0.57071304,-11.59577,6.1000013,STANDING
3431,0.9564604,-11.660248,5.596711,STANDING
3432,7.645009,-16.908642,0.8224997,STANDING
3433,7.343536,-16.583197,0.782788,STANDING
3434,-1.6322839,-10.62828,7.8976655,STANDING
3435,3.2391133,-12.161028,3.0802312,STANDING
3436,3.3066463,-12.1693325,3.1410367,STANDING
3437,0.8740101,-11.64236,5.8602667,STANDING
3438,-2.181084,-9.669247,9.068678,STANDING
3439,-0.7658504,-11.098563,7.417334,STANDING
3440,4.4108143,-12.694028,2.7452564,STANDING
3441,5.72586,-13.68384,2.189551,STANDING
3442,4.2945995,-12.633817,2.7944129,STANDING
3443,3.9167578,-12.444678,2.9180388,STANDING
3444,-2.0058436,-7.3687243,13.678579,STANDING
3445,-3.882195,-7.669652,13.776792,STANDING
3446,1.0262635,-11.674263,5.856064,STANDING
3447,5.7530484,-13.790081,2.2268257,STANDING
3448,6.582254,-14.967137,1.8619894,STANDING
3449,1.1783162,-11.807155,6.2992086,STANDING
3450,6.7787848,-15.331479,1.9456673,STANDING
3451,5.033134,-13.128503,3.1273904,STANDING
3452,1.0527266,-11.830566,6.5768967,STANDING
3453,-0.3939705,-11.27675,7.9385614,STANDING
3454,-0.44251934,-11.246941,7.933946,STANDING
3455,-1.9825265,-9.491309,10.582851,STANDING
3456,6.5661616,-15.077902,2.147866,STANDING
3457,-1.8576912,-9.531258,10.710262,STANDING
3458,7.062924,-16.968176,2.9661076,STANDING
3459,7.985646,-18.35554,2.8053303,STANDING
3460,7.1413755,-17.276257,2.930665,STANDING
3461,8.052871,-18.568325,2.7889252,STANDING
3462,-5.005441,-14.002757,2.8904874,SITTING
3463,-6.097866,-10.037223,8.045615,SITTING
3464,-11.023711,-20.116432,-4.6814075,SITTING
3465,-10.553557,-23.041744,-6.5070977,SITTING
3466,-10.540406,-22.65838,-6.125019,SITTING
3467,-6.006831,-10.593292,7.5607724,SITTING
3468,-10.978416,-19.76566,-3.1709595,SITTING
3469,-6.4809637,-11.880686,5.1735444,SITTING
3470,-10.887062,-18.992924,-1.9520396,SITTING
3471,-10.849967,-19.265636,-2.091335,SITTING
3472,-11.034069,-20.225075,-3.2648182,SITTING
3473,-8.726424,-15.779712,2.2628264,SITTING
3474,-11.05409,-20.670725,-4.287926,SITTING
3475,-11.034839,-20.60733,-3.8989768,SITTING
3476,-10.383116,-17.36792,0.23729025,SITTING
3477,-10.877261,-19.378359,-2.153038,SITTING
3478,-6.593128,-10.517344,11.260089,SITTING
3479,-5.6370835,-7.456781,14.733442,SITTING
3480,-3.4443202,-12.0089245,6.5630093,SITTING
3481,-4.6974335,-17.71895,5.415656,SITTING
3482,-4.54953,-19.313778,4.824829,SITTING
3483,-4.551924,-22.418015,4.085218,SITTING
3484,-4.6952453,-18.156591,5.230848,SITTING
3485,-4.5178733,-19.632603,4.693591,SITTING
3486,-4.6565056,-18.004816,5.3573365,SITTING
3487,-4.4491777,-22.838118,3.7798762,SITTING
3488,-4.539876,-24.857958,0.89633197,SITTING
3489,-4.3899684,-22.92367,3.7311137,SITTING
3490,-4.8439536,-17.595896,5.439575,SITTING
3491,-4.4418974,-22.799845,3.8272717,SITTING
3492,-4.489964,-22.766253,3.8001356,SITTING
3493,-9.463641,9.802633,-0.60235566,LAYING
3494,-15.692026,4.7424498,-5.1241055,LAYING
3495,-11.166365,5.7488546,-5.884605,LAYING
3496,-13.31084,3.819018,-6.677248,LAYING
3497,-17.519106,1.9077215,-9.862898,LAYING
3498,-10.008622,8.43458,-5.116023,LAYING
3499,-10.422915,7.7856364,-5.283123,LAYING
3500,-10.585448,7.5881777,-5.335303,LAYING
3501,-13.067343,4.2697263,-6.5443954,LAYING
3502,-12.439477,4.8660073,-6.3360324,LAYING
3503,-10.068025,8.4001255,-5.149213,LAYING
3504,-8.374008,10.538331,-4.678799,LAYING
3505,-8.356934,10.576636,-4.656968,LAYING
3506,-10.602083,7.637569,-5.3201175,LAYING
3507,-7.4120746,11.44974,-4.129474,LAYING
3508,-8.918267,12.085882,-4.2004676,LAYING
3509,-11.8756275,5.090865,-6.2511,LAYING
3510,-12.959331,4.37953,-6.5241404,LAYING
3511,-17.265917,2.0775683,-9.663961,LAYING
3512,-17.55114,2.0359128,-9.806545,LAYING
3513,-10.4105425,8.143251,-5.2816534,LAYING
3514,-13.19901,4.2810283,-6.59261,LAYING
3515,-12.819152,4.648712,-6.4758463,LAYING
3516,-12.441808,5.125673,-6.347812,LAYING
3517,-12.481285,5.059511,-6.3755207,LAYING
3518,-11.063119,7.2555876,-5.506718,LAYING
3519,-11.57418,6.472972,-5.8469753,LAYING
3520,-7.5628514,11.482005,-4.2255225,LAYING
3521,-12.253743,5.4100084,-6.2839103,LAYING
3522,-12.345429,5.307577,-6.2992525,LAYING
3523,-16.468967,2.510888,-8.897335,LAYING
3524,-12.493793,4.9729276,-6.405523,LAYING
3525,-7.9468703,11.179431,-4.473508,LAYING
3526,-10.562838,7.9081097,-5.3903604,LAYING
3527,-12.643004,4.861618,-6.4333673,LAYING
3528,-17.712008,2.0482433,-9.887874,LAYING
3529,12.399038,1.6584603,2.175841,WALKING
3530,11.96665,1.9440476,1.975725,WALKING
3531,10.531179,1.7550591,-0.17119393,WALKING
3532,10.757292,1.8273944,-0.0987333,WALKING
3533,10.929247,1.0834414,1.29221,WALKING
3534,9.335054,0.018008273,-0.29901606,WALKING
3535,9.26984,0.093325205,-0.4096404,WALKING
3536,11.049209,0.93285525,1.4305241,WALKING
3537,11.957796,1.5970184,1.824726,WALKING
3538,11.234944,0.9637345,1.773793,WALKING
3539,11.138073,1.067324,1.731682,WALKING
3540,11.69149,1.5679828,2.1630127,WALKING
3541,10.87793,1.0541087,1.677423,WALKING
3542,10.943737,1.0969868,1.5839729,WALKING
3543,11.351734,1.8822502,-0.03493068,WALKING
3544,9.040329,1.6280532,-1.1515571,WALKING
3545,8.133535,1.1350863,-1.0436715,WALKING
3546,8.1250925,1.2437643,-1.0879058,WALKING
3547,9.110258,-1.0188953,-0.7152045,WALKING
3548,9.205363,-0.28710335,-0.4758689,WALKING
3549,9.231408,0.5334192,-0.67370844,WALKING
3550,9.078609,0.48752236,-0.80712116,WALKING
3551,8.310213,-0.38552535,-4.8944263,WALKING
3552,7.986508,0.056165032,-4.6261206,WALKING
3553,9.403087,0.07828111,-0.523167,WALKING
3554,9.231473,-1.7087358,-1.1709512,WALKING
3555,9.094961,-2.0685234,-1.8809464,WALKING
3556,9.161957,-2.2040355,-1.8792666,WALKING
3557,9.288887,-1.9953297,-1.1362529,WALKING
3558,10.52117,6.315792,-3.6596825,WALKING_DOWNSTAIRS
3559,10.782164,7.182629,-4.5183616,WALKING_DOWNSTAIRS
3560,5.6791444,8.725594,-2.2534256,WALKING_DOWNSTAIRS
3561,8.965798,9.506451,-8.547158,WALKING_DOWNSTAIRS
3562,4.132191,9.540315,-2.3858755,WALKING_DOWNSTAIRS
3563,5.5972023,10.096479,-2.0863051,WALKING_DOWNSTAIRS
3564,9.970139,17.22418,-4.555576,WALKING_DOWNSTAIRS
3565,10.202515,17.33905,-4.588527,WALKING_DOWNSTAIRS
3566,8.429201,17.109194,-3.857444,WALKING_DOWNSTAIRS
3567,8.673496,16.615587,-3.9787095,WALKING_DOWNSTAIRS
3568,9.210968,17.311666,-4.613863,WALKING_DOWNSTAIRS
3569,8.371517,16.516941,-3.9942212,WALKING_DOWNSTAIRS
3570,11.430028,17.360123,-2.6595304,WALKING_DOWNSTAIRS
3571,11.393446,17.407707,-2.7230585,WALKING_DOWNSTAIRS
3572,9.309285,17.596962,-5.073212,WALKING_DOWNSTAIRS
3573,3.8465042,0.24380188,8.897471,WALKING_UPSTAIRS
3574,3.874717,0.6563771,8.881385,WALKING_UPSTAIRS
3575,3.9550474,0.86052585,8.782068,WALKING_UPSTAIRS
3576,4.0490785,1.2005391,8.565201,WALKING_UPSTAIRS
3577,8.002616,5.96082,8.515145,WALKING_UPSTAIRS
3578,7.8386955,6.021909,8.399281,WALKING_UPSTAIRS
3579,6.840184,-0.071602724,9.565845,WALKING_UPSTAIRS
3580,4.5001693,0.44248164,9.437631,WALKING_UPSTAIRS
3581,4.010182,0.7891224,8.83291,WALKING_UPSTAIRS
3582,3.8754172,0.75067633,8.811209,WALKING_UPSTAIRS
3583,3.0161092,4.7113733,5.105803,WALKING_UPSTAIRS
3584,3.191858,4.863764,5.181982,WALKING_UPSTAIRS
3585,3.17052,4.140199,5.2784233,WALKING_UPSTAIRS
3586,3.5067108,3.4647822,5.0028663,WALKING_UPSTAIRS
3587,3.1031797,3.9830298,5.250536,WALKING_UPSTAIRS
3588,7.5434513,6.3011923,8.122335,WALKING_UPSTAIRS
3589,2.9485636,4.819503,5.040387,WALKING_UPSTAIRS
3590,3.0432289,5.0459795,5.0808916,WALKING_UPSTAIRS
3591,3.1267965,4.431452,5.3742013,WALKING_UPSTAIRS
3592,5.567191,3.8928862,6.773816,WALKING_UPSTAIRS
3593,4.0282745,1.709509,8.263232,WALKING_UPSTAIRS
3594,6.737222,4.9694815,8.324206,WALKING_UPSTAIRS
3595,5.223627,4.279142,5.746638,WALKING_UPSTAIRS
3596,5.016199,4.8426886,6.0220175,WALKING_UPSTAIRS
3597,4.894845,12.093689,-2.8431284,WALKING_DOWNSTAIRS
3598,5.178802,12.800399,-5.18256,WALKING_DOWNSTAIRS
3599,8.558714,15.882282,-4.120946,WALKING_DOWNSTAIRS
3600,7.80247,15.915367,-4.3096223,WALKING_DOWNSTAIRS
3601,9.479438,17.659536,-4.975714,WALKING_DOWNSTAIRS
3602,8.545966,16.465439,-3.8841171,WALKING_DOWNSTAIRS
3603,9.525378,17.950882,-5.80942,WALKING_DOWNSTAIRS
3604,9.528421,17.881018,-5.5121665,WALKING_DOWNSTAIRS
